Fecha,Departamento,Provincia,Distrito,Condición ,Producto,LATITUD,LONGITUD,Zona horaria
10/16/24 16:16,TUMBES,ZARUMILLA,AGUAS VERDES,Negativo,Banano,-3.531209907088921,-80.23162686201208,17
10/16/24 16:15,TUMBES,ZARUMILLA,AGUAS VERDES,Negativo,Banano,-3.531680351730889,-80.23168049277837,17
10/16/24 16:13,TUMBES,ZARUMILLA,PAPAYAL,Negativo,Banano,-3.554620033845308,-80.21931827689308,17
10/16/24 15:25,TUMBES,ZARUMILLA,PAPAYAL,Negativo,Banano,-3.5531770024744382,-80.22446026619524,17
10/16/24 16:08,TUMBES,TUMBES,TUMBES,Negativo,Banano,-3.5383296578531103,-80.46267029254142,17
10/16/24 16:11,TUMBES,ZARUMILLA,AGUAS VERDES,Negativo,Banano,-3.534219113194579,-80.21706664505763,17
10/16/24 16:10,TUMBES,ZARUMILLA,PAPAYAL,Negativo,Banano,-3.530785512454443,-80.22172401595436,17
10/17/24 11:08,PIURA,PIURA,TAMBO GRANDE,Negativo ,Banano,-4.936652180544337,-80.30628977545697,17
10/17/24 10:41,PIURA,MORROPON,LA MATANZA,Negativo ,Banano,-5.195873297432113,-80.04370697483908,17
10/17/24 10:28,PIURA,MORROPON,LA MATANZA,Negativo ,Banano,-5.194240233821208,-80.04644319829092,17
10/17/24 10:39,PIURA,MORROPON,LA MATANZA,Negativo ,Banano,-5.186588005671459,-80.04054514860265,17
10/17/24 10:42,PIURA,PIURA,TAMBO GRANDE,Negativo ,Banano,-4.898783414668453,-81.01266334326495,17
10/17/24 12:13,LA LIBERTAD,TRUJILLO,LAREDO,Negativo,Banano,-8.11032007171793,-78.94326711800915,17
10/17/24 12:12,LA LIBERTAD,OTUZCO,USQUIL,Negativo,Banano,-8.139607452583945,-78.9411311857969,17
10/17/24 16:26,SAN MARTIN,LAMAS,ZAPATERO,Negativo,Plátano,-6.61813622258034,-76.53348697712862,18
10/16/24 16:23,PASCO,OXAPAMPA,OXAPAMPA,Negativo,Plátano,-10.791563725202815,-75.32875829127579,18
10/16/24 15:23,ICA,CHINCHA,GROCIO PRADO,Negativo,Banano,-13.360877599781661,-76.14160275233853,18
10/16/24 16:27,PASCO,OXAPAMPA,VILLA RICA,Negativo,Banano,-10.833659405037467,-75.29708588022271,18
10/16/24 15:22,ICA,CHINCHA,GROCIO PRADO,Negativo,Banano,-13.390940901935284,-76.14304639171623,18
10/16/24 16:25,PASCO,OXAPAMPA,VILLA RICA,Negativo,Banano,-10.833659405037467,-75.29708588022271,18
10/16/24 16:22,PASCO,OXAPAMPA,VILLA RICA,Negativo,Banano,-10.82194627935867,-75.298281911082,18
10/16/24 16:24,PASCO,OXAPAMPA,VILLA RICA,Negativo,Banano,-10.82194627935867,-75.298281911082,18
10/18/24 17:01,SAN MARTIN,TOCACHE,SANTA LUCIA,Negativo,Plátano,-8.257373531093181,-76.41627282739864,18
10/18/24 17:56,SAN MARTIN,TOCACHE,TOCACHE,Negativo,Plátano,-8.244427130985711,-76.47074429347226,18
10/18/24 17:56,SAN MARTIN,TOCACHE,TOCACHE,Negativo,Plátano,-8.246191886263784,-76.47281132164699,18
10/18/24 17:57,SAN MARTIN,TOCACHE,SANTA LUCIA,Negativo,Plátano,-8.259221312084088,-76.42560212015303,18
10/18/24 12:00,LORETO,MAYNAS,PUNCHANA,Negativo,Plátano,-3.6397657988351106,-73.21052558954678,18
10/18/24 7:36,LAMBAYEQUE,LAMBAYEQUE,OLMOS,Negativo,Banano,-6.042173146119425,-79.83697585333759,17
10/18/24 7:58,LAMBAYEQUE,LAMBAYEQUE,OLMOS,Negativo,Banano,-6.043509299413998,-79.84007194058631,17
10/18/24 11:59,LORETO,MAYNAS,PUNCHANA,Negativo,Plátano,-3.6501666101811985,-73.19794036156767,18
10/17/24 12:04,LA LIBERTAD,ASCOPE,CHOCOPE,Negativo,Banano,-7.782609471806426,-79.26826242850115,17
10/18/24 11:58,LORETO,MAYNAS,PUNCHANA,Negativo,Plátano,-3.647415118429834,-73.20566822070302,18
10/18/24 11:57,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-4.155753604791132,-73.45180714100424,18
10/18/24 17:59,SAN MARTIN,LAMAS,CAYNARACHI,Negativo,Banano / Platano,-6.192336152845926,-76.35094770763025,18
10/17/24 12:07,LA LIBERTAD,ASCOPE,CHOCOPE,Negativo,Banano,-7.793122349027216,-79.26985111384862,17
10/18/24 11:55,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-4.149831430083881,-73.4433071476295,18
10/18/24 16:09,SAN MARTIN,LAMAS,CAYNARACHI,Negativo,Banano / Platano,-6.193042230605836,-76.35068743874974,18
10/18/24 16:11,SAN MARTIN,PICOTA,TRES UNIDOS,Negativo,Banano / Platano,-6.836889559516239,-76.14065589578804,18
10/18/24 11:54,LORETO,MAYNAS,PUNCHANA,Negativo,Plátano,-3.6510872266610033,-73.20158371387141,18
10/17/24 12:08,LA LIBERTAD,ASCOPE,CHOCOPE,Negativo,Plátano,-7.789901579117184,-79.26716270658262,17
10/18/24 16:12,SAN MARTIN,PICOTA,TRES UNIDOS,Negativo,Banano / Platano,-6.806494388153685,-76.2281978608064,18
10/18/24 11:52,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-4.30754384022758,-73.52172999578151,18
10/18/24 16:14,SAN MARTIN,MARISCAL CACERES,JUANJUI,Negativo,Banano / Platano,-7.115372400978184,-76.67269734855927,18
10/17/24 12:10,LA LIBERTAD,ASCOPE,CHOCOPE,Negativo,Banano,-7.794986477897197,-79.27244539918296,17
10/18/24 16:24,SAN MARTIN,MARISCAL CACERES,JUANJUI,Negativo,Banano / Platano,-7.119656363574474,-76.673256007594,18
10/18/24 11:51,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-4.305437298157305,-73.51742775282726,18
10/17/24 12:11,LA LIBERTAD,ASCOPE,CHOCOPE,Negativo,Banano,-7.784636542435893,-79.26868926291502,17
10/17/24 16:14,UCAYALI,PADRE ABAD,PADRE ABAD,Negativo,Banano / Platano,-9.07977192660595,-75.51693844032712,18
10/17/24 16:15,UCAYALI,PADRE ABAD,PADRE ABAD,Negativo,Banano / Platano,-9.103255179138715,-75.52102174162883,18
10/18/24 11:49,LORETO,LORETO,NAUTA,Negativo,Plátano,-4.3952063767930065,-73.4423797353466,18
10/17/24 16:16,UCAYALI,PADRE ABAD,CURIMANA,Negativo,Banano / Platano,-8.40982422470332,-75.14589443108922,18
10/17/24 16:18,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,Negativo,Banano / Platano,-8.411181997339735,-75.1432515579916,18
10/18/24 8:00,LAMBAYEQUE,LAMBAYEQUE,OLMOS,Negativo,Banano,-6.040407008083011,-79.75024733341289,17
10/18/24 7:56,LAMBAYEQUE,LAMBAYEQUE,OLMOS,Negativo,Banano,-6.024342605612497,-79.79765990363435,17
10/18/24 7:57,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,Negativo,Plátano,-6.13503976597422,-79.71732731901767,17
10/18/24 7:55,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,Negativo,Banano,-6.14962599877142,-79.72791898015204,17
10/18/24 7:54,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,Negativo,Plátano,-6.135945494120393,-79.71410835546955,17
10/18/24 8:01,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,Negativo,Banano,-6.134849787581648,-79.72108672550647,17
10/18/24 9:29,PIURA,MORROPON,CHULUCANAS,Negativo ,Banano / Platano,-5.16425687058154,-74.59965592636182,18
10/18/24 8:35,PIURA,MORROPON,CHULUCANAS,Negativo ,Banano / Platano,-5.163812123237427,-74.14852778522393,18
10/18/24 9:24,PIURA,MORROPON,CHULUCANAS,Negativo ,Banano / Platano,-5.1640747231045365,-74.14873494412358,18
10/17/24 15:59,PIURA,SULLANA,SALITRAL,Positivo ,Banano,-4.856285762671131,-80.67557355253822,17
10/18/24 8:41,PIURA,SULLANA,MARCAVELICA,Positivo ,Banano,-4.868964919637587,-80.72762489498258,17
10/17/24 16:01,PIURA,SULLANA,SALITRAL,Positivo ,Banano,-4.853435545382496,-80.6744024797824,17
10/16/24 16:29,PIURA,SULLANA,MARCAVELICA,Positivo ,Banano,-4.88032452536584,-80.74330459229454,17
10/18/24 8:43,PIURA,SULLANA,IGNACIO ESCUDERO,Positivo ,Banano,-4.861653018576289,-80.8723635054729,17
10/18/24 8:40,PIURA,SULLANA,SULLANA,Negativo ,Banano,-4.833063026709548,-80.59133457630323,17
10/18/24 8:46,PIURA,SULLANA,MARCAVELICA,Positivo ,Banano,-4.87388422432833,-80.74555278226686,17
10/18/24 8:44,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.853802174210736,-80.63092310021119,17
10/21/24 15:16,CUSCO,LA CONVENCION,UNION ASHANINKA,Negativo,Banano / Platano,-12.345144052485265,-73.94795293113357,18
10/18/24 14:43,ICA,NAZCA,EL INGENIO,Negativo,Banano,-14.693667662831404,-75.1171383104905,18
10/18/24 14:58,ICA,NAZCA,EL INGENIO,Negativo,Banano,-14.60034396305645,-74.90883396337688,18
10/21/24 15:15,CUSCO,LA CONVENCION,PICHARI,Negativo,Banano / Platano,-12.255849537185325,-73.95564457730883,18
10/18/24 14:48,ICA,NAZCA,EL INGENIO,Negativo,Banano,-14.616743657056444,-74.93031348046466,18
10/21/24 10:09,ICA,NAZCA,EL INGENIO,Negativo,Banano,-14.606279052953976,-74.91927702991595,18
10/18/24 14:47,ICA,NAZCA,EL INGENIO,Negativo,Banano,-14.625581144228669,-74.94497283658278,18
10/18/24 16:38,SAN MARTIN,SAN MARTIN,JUAN GUERRA,Negativo,Banano,-6.591826288311069,-76.31294563553223,18
10/21/24 15:14,CUSCO,LA CONVENCION,PICHARI,Negativo,Banano / Platano,-12.431780517660425,-73.8712492282806,18
10/21/24 12:29,AMAZONAS,BAGUA,COPALLIN,Negativo,Banano,-5.686838332315255,-78.41011367759498,17
10/21/24 12:27,AMAZONAS,BAGUA,COPALLIN,Negativo,Banano,-5.6868021028216145,-78.4100957961167,17
10/21/24 12:30,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,Negativo,Plátano,-5.8280994932917,-78.3173416368882,17
10/24/24 9:20,CUSCO,LA CONVENCION,ECHARATE,Negativo,Banano,-12.67268289714923,-73.2531105023437,18
10/24/24 9:21,CUSCO,LA CONVENCION,ECHARATE,Negativo,Banano,-12.608516239939856,-73.14482899376617,18
10/24/24 9:12,CUSCO,LA CONVENCION,ECHARATE,Negativo,Banano,-12.734465928022113,-72.56563485148361,18
10/22/24 12:50,JUNIN,CHANCHAMAYO,PERENE,Negativo,Plátano,-10.953129306175846,-75.19759060585636,18
10/22/24 12:39,JUNIN,CHANCHAMAYO,VITOC,Negativo,Plátano,-11.182889839711262,-75.35456318048256,18
10/22/24 12:48,JUNIN,CHANCHAMAYO,VITOC,Negativo,Banano,-11.068922997860046,-75.35989141546143,18
10/22/24 12:49,JUNIN,CHANCHAMAYO,PERENE,Negativo,Banano,-10.953141354150592,-75.19289546247965,18
10/23/24 15:42,JUNIN,SATIPO,RIO NEGRO,Negativo,Plátano,-11.025443732506346,-74.72052879339823,18
10/23/24 15:43,JUNIN,SATIPO,RIO NEGRO,Negativo,Plátano,-11.02725163839902,-74.71958416500766,18
10/23/24 16:50,JUNIN,SATIPO,MAZAMARI,Negativo,Plátano,-11.347609439015127,-74.37672662693356,18
10/23/24 17:14,SAN MARTIN,SAN MARTIN,SAUCE,Negativo,Plátano,-6.64804857455495,-76.22592753186572,18
10/23/24 17:13,SAN MARTIN,EL DORADO,AGUA BLANCA,Negativo,Plátano,-6.758650954897897,-76.72107048793784,18
10/23/24 17:11,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,Negativo,Plátano,-6.653949541926046,-76.68259425888174,18
10/25/24 10:31,PIURA,PIURA,TAMBO GRANDE,Negativo ,Banano,-4.932605867081085,-80.27822607880172,17
10/25/24 10:23,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.2472308645482455,-79.9686843674236,17
10/25/24 10:33,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.2475081914724155,-79.96682520115992,17
10/25/24 10:34,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.245819951335656,-79.96875886699846,17
10/24/24 14:35,LA LIBERTAD,ASCOPE,CHOCOPE,Negativo,Banano,-7.788181699007104,-79.2844584006537,17
10/24/24 14:36,LA LIBERTAD,ASCOPE,PAIJAN,Negativo,Banano,-7.790774458322401,-79.2883824826311,17
10/24/24 14:37,LA LIBERTAD,ASCOPE,PAIJAN,Negativo,Banano,-7.790638834589084,-79.28838303347703,17
10/23/24 15:23,JUNIN,CHANCHAMAYO,PERENE,Negativo,Banano,-10.761711624192678,-75.10645682672508,18
10/24/24 14:32,LA LIBERTAD,ASCOPE,CHOCOPE,Negativo,Banano,-7.791585593330422,-79.26771786832771,17
10/23/24 15:21,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,Negativo,Plátano,-10.847184491964518,-75.17287301404386,18
10/24/24 14:34,LA LIBERTAD,ASCOPE,CHOCOPE,Negativo,Banano,-7.79648062161766,-79.26636503386857,17
10/23/24 15:22,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,Negativo,Plátano,-10.856124086737974,-75.18151517036085,18
10/24/24 7:21,JUNIN,SATIPO,PANGOA,Negativo,Plátano,-11.473943614447535,-74.47809148536494,18
10/24/24 7:24,JUNIN,SATIPO,PANGOA,Negativo,Plátano,-11.476841483656072,-74.4957997913884,18
10/25/24 15:52,HUANUCO,PUERTO INCA,HONORIA,Negativo,Plátano,-8.800641314157902,-74.87634303256478,18
10/24/24 12:51,LA LIBERTAD,CHEPEN,PACANGA,Negativo,Banano,-7.1721495697218405,-79.41441792531185,17
10/24/24 12:50,LA LIBERTAD,CHEPEN,PACANGA,Negativo,Banano,-7.152335960414602,-79.40875561152448,17
10/24/24 8:47,UCAYALI,PADRE ABAD,IRAZOLA,Negativo,Banano / Platano,-8.740474956211614,-75.18493266000407,18
10/24/24 8:36,UCAYALI,PADRE ABAD,IRAZOLA,Negativo,Banano / Platano,-8.7895570602288,-75.19673207878368,18
10/24/24 9:55,UCAYALI,CORONEL PORTILLO,IPARIA,Negativo,Banano / Platano,-9.203911543014865,-74.36512945314546,18
10/24/24 9:56,UCAYALI,CORONEL PORTILLO,IPARIA,Negativo,Banano / Platano,-9.329749096218343,-74.4656973219428,18
10/25/24 16:57,PIURA,SULLANA,QUERECOTILLO,Negativo ,Banano,-4.832173193521124,-80.65016208203181,17
10/25/24 16:58,PIURA,SULLANA,QUERECOTILLO,Negativo ,Banano,-4.831892821819807,-80.65029750206146,17
10/25/24 16:59,PIURA,SULLANA,QUERECOTILLO,Negativo ,Banano,-4.831522101266328,-80.65065842859909,17
10/25/24 17:00,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.852076926292302,-80.89760902317286,17
10/25/24 16:56,PIURA,SULLANA,QUERECOTILLO,Negativo ,Banano,-4.829756288456406,-80.64728645502933,17
10/25/24 16:56,PIURA,SULLANA,QUERECOTILLO,Negativo ,Banano,-4.8300999380765015,-80.64706081766737,17
10/25/24 16:54,PIURA,SULLANA,QUERECOTILLO,Negativo ,Banano,-4.8302807600545625,-80.6468533011103,17
10/25/24 17:01,PIURA,SULLANA,IGNACIO ESCUDERO,Positivo ,Banano,-4.826930931082305,-80.86679658648968,17
10/25/24 16:51,PIURA,SULLANA,SALITRAL,Negativo ,Banano,-4.865451025210614,-80.69745802929167,17
10/25/24 16:52,PIURA,SULLANA,SALITRAL,Negativo ,Banano,-4.865604881086986,-80.69760226311426,17
10/25/24 16:53,PIURA,SULLANA,SALITRAL,Negativo ,Banano,-4.865251977168848,-80.6974040047477,17
10/25/24 15:18,ICA,CHINCHA,ALTO LARAN,Negativo,Banano,-13.444386462349195,-76.0740791222695,18
10/25/24 15:19,ICA,CHINCHA,ALTO LARAN,Negativo,Banano,-13.444268183057016,-76.07425409518589,18
10/30/24 14:53,PASCO,OXAPAMPA,CONSTITUCION,Negativo,Plátano,-9.047547282303846,-75.02831675418449,18
10/30/24 14:54,PASCO,OXAPAMPA,PUERTO BERMUDEZ,Negativo,Plátano,-10.102026407537766,-75.02116626192864,18
10/30/24 14:14,MADRE DE DIOS,MANU,MANU,Negativo,Banano / Platano,-12.7740205371512,-77.37216136694175,19
10/30/24 14:05,MADRE DE DIOS,MANU,MANU,Negativo,Banano / Platano,-12.657657267902728,-77.31877608551237,19
10/30/24 14:08,MADRE DE DIOS,MANU,MANU,Negativo,Banano / Platano,-12.6963039085921,-77.37308588594412,19
10/30/24 14:10,MADRE DE DIOS,MANU,MANU,Negativo,Banano / Platano,-12.79380724730992,-77.37436247606222,19
10/30/24 14:15,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,Negativo,Banano / Platano,-12.455655902210866,-75.18497694117758,19
10/30/24 16:54,PIURA,MORROPON,LA MATANZA,Negativo ,Banano,-5.199573871133985,-80.03844134514374,17
10/30/24 16:53,PIURA,MORROPON,LA MATANZA,Negativo ,Banano,-5.200649377655407,-80.03195262155191,17
10/30/24 16:51,PIURA,PIURA,TAMBO GRANDE,Negativo ,Banano,-4.935512249869898,-80.2806581396308,17
10/30/24 16:51,PIURA,PIURA,PIURA,Negativo ,Banano,-5.023908819777511,-80.61041455457526,17
10/31/24 15:53,UCAYALI,CORONEL PORTILLO,MASISEA,Negativo,Banano / Platano,-8.579614781755483,-74.30641007472664,18
10/31/24 15:52,UCAYALI,CORONEL PORTILLO,MANANTAY,Negativo,Banano / Platano,-8.497710260150113,-74.42556630067054,18
11/4/24 9:46,PIURA,PAITA,LA HUACA,Positivo ,Banano,-4.891398584087862,-81.06214349153224,17
11/4/24 9:44,PIURA,SULLANA,SALITRAL,Positivo ,Banano,-4.825719266214982,-80.67915938453781,17
11/4/24 9:43,PIURA,SULLANA,SALITRAL,Positivo ,Banano,-4.8670292599473095,-80.68672480743713,17
11/4/24 9:42,PIURA,SULLANA,MARCAVELICA,Positivo ,Banano,-4.861698235788013,-80.74487192469543,17
11/4/24 9:36,PIURA,SULLANA,SALITRAL,Negativo ,Banano,-4.860586719880798,-80.72494965991127,17
11/4/24 9:41,PIURA,SULLANA,MARCAVELICA,Positivo ,Banano,-4.860314055791132,-80.7447281434201,17
11/4/24 9:40,PIURA,PAITA,LA HUACA,Negativo ,Banano,-4.910905536864169,-80.97396030597173,17
11/4/24 9:39,PIURA,SULLANA,MARCAVELICA,Positivo ,Banano,-4.835150913823583,-80.75677734376437,17
11/6/24 14:07,CAJAMARCA,SAN IGNACIO,TABACONAS,Negativo,Plátano,-5.3666941642868835,-79.09690570230002,17
11/6/24 14:12,CAJAMARCA,SAN IGNACIO,TABACONAS,Negativo,Plátano,-5.351418767743531,-79.10431406997897,17
11/6/24 14:09,CAJAMARCA,SAN IGNACIO,TABACONAS,Negativo,Plátano,-5.329540989668419,-79.12297290430905,17
11/6/24 14:08,CAJAMARCA,JAEN,BELLAVISTA,Negativo,Plátano,-5.598062285575022,-78.7770031797501,17
11/6/24 14:13,CAJAMARCA,JAEN,BELLAVISTA,Negativo,Plátano,-5.4559274596402965,-78.84067039347866,17
11/6/24 14:14,CAJAMARCA,JAEN,COLASAY,Negativo,Banano,-5.899294417226854,-78.93246074994272,17
11/6/24 14:11,CAJAMARCA,JAEN,COLASAY,Negativo,Banano,-5.900343341460621,-78.93252006221789,17
11/6/24 8:59,PIURA,PIURA,PIURA,Negativo ,Banano,-5.038505941471598,-80.61930977206397,17
11/6/24 8:58,PIURA,PIURA,TAMBO GRANDE,Negativo ,Banano,-4.935532211640903,-80.30795049291,17
11/6/24 8:54,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.239253446063802,-79.96890498181034,17
11/7/24 8:56,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.239249640371812,-79.97209002128062,17
11/7/24 12:32,LA LIBERTAD,ASCOPE,CHOCOPE,Negativo,Banano,-7.798351292695999,-79.2573275662206,17
11/7/24 12:33,LA LIBERTAD,ASCOPE,CHOCOPE,Negativo,Banano,-7.804599735276628,-79.24874327046028,17
11/7/24 16:12,PIURA,SULLANA,BELLAVISTA,Negativo ,Banano,-4.818435741579213,-80.60808108451005,17
11/7/24 16:13,PIURA,SULLANA,QUERECOTILLO,Positivo ,Banano,-4.8371424576608675,-80.65549847888425,17
11/7/24 12:22,ICA,CHINCHA,ALTO LARAN,Negativo,Banano,-13.44472808141318,-76.07453324893133,18
11/8/24 16:29,UCAYALI,PADRE ABAD,PADRE ABAD,Negativo,Banano / Platano,-8.976819879973542,-75.50087190629561,18
11/8/24 16:30,UCAYALI,PADRE ABAD,PADRE ABAD,Negativo,Banano / Platano,-9.015942918750753,-75.50423740714922,18
11/8/24 16:31,UCAYALI,PADRE ABAD,PADRE ABAD,Negativo,Banano / Platano,-8.985823133914424,-75.50478702105892,18
11/8/24 16:28,UCAYALI,PADRE ABAD,HUIPOCA,Negativo,Banano / Platano,-8.981533667305557,-75.31017993403448,18
11/8/24 12:50,ICA,NAZCA,NAZCA,Negativo,Banano,-14.81951717836282,-74.98558511506256,18
11/8/24 14:15,ICA,NAZCA,NAZCA,Negativo,Banano,-14.831540345727962,-74.96746015740703,18
11/8/24 12:51,ICA,NAZCA,EL INGENIO,Negativo,Banano,-14.676067825197133,-75.12695546073698,18
11/8/24 12:49,ICA,NAZCA,EL INGENIO,Negativo,Banano,-14.662447004887426,-75.11808757166592,18
11/8/24 15:28,MADRE DE DIOS,MANU,MANU,Negativo,Banano / Platano,-12.656511820310893,-77.34739355030888,19
11/8/24 15:26,MADRE DE DIOS,MANU,MANU,Negativo,Banano / Platano,-12.633093288304758,-77.3725838648032,19
11/8/24 15:32,MADRE DE DIOS,TAMBOPATA,INAMBARI,Negativo,Banano / Platano,-12.941466423809802,-76.14769266924667,19
11/8/24 15:30,MADRE DE DIOS,MANU,MANU,Negativo,Banano / Platano,-12.809404615895875,-77.33173948009508,19
11/8/24 11:20,MADRE DE DIOS,MANU,MANU,Negativo,Banano / Platano,-12.650636238424406,-77.3445608657743,19
11/8/24 15:31,MADRE DE DIOS,MANU,MANU,Negativo,Banano / Platano,-12.66643573445642,-77.3542849175843,19
11/8/24 15:24,MADRE DE DIOS,MANU,MANU,Negativo,Banano / Platano,-12.653416843247294,-77.34689594636991,19
11/8/24 15:23,MADRE DE DIOS,TAMBOPATA,INAMBARI,Negativo,Banano / Platano,-12.953032571700726,-76.14710954856837,19
11/11/24 15:03,CUSCO,LA CONVENCION,ECHARATE,Negativo,Banano,-12.658492619599487,-72.96924576483536,18
11/11/24 15:01,CUSCO,LA CONVENCION,ECHARATE,Negativo,Banano,-12.48880287719745,-72.99886237134747,18
11/13/24 14:58,SAN MARTIN,EL DORADO,SANTA ROSA,Negativo,Plátano,-6.765200262021249,-76.64978794448939,18
11/13/24 14:59,SAN MARTIN,EL DORADO,SANTA ROSA,Negativo,Plátano,-6.76197584694394,-76.64869152982678,18
11/18/24 10:00,TUMBES,TUMBES,SAN JACINTO,Negativo,Plátano,-3.7061151889839414,-80.44657837015411,17
11/18/24 9:56,TUMBES,TUMBES,SAN JACINTO,Negativo,Plátano,-3.724819212450408,-80.45438325637978,17
11/18/24 9:56,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.7685161471773414,-80.47267377492062,17
11/18/24 9:58,TUMBES,ZARUMILLA,PAPAYAL,Negativo,Banano,-3.5077373940978127,-80.23438291382762,17
11/18/24 10:01,TUMBES,ZARUMILLA,AGUAS VERDES,Negativo,Banano,-3.4976400612155074,-80.2432676936297,17
11/18/24 9:59,TUMBES,TUMBES,SAN JACINTO,Negativo,Plátano,-3.76910677757114,-80.47697815320505,17
11/18/24 10:02,TUMBES,TUMBES,CORRALES,Negativo,Plátano,-3.609120696423174,-80.4503925557811,17
11/18/24 9:25,TUMBES,TUMBES,TUMBES,Negativo,Banano,-3.5463751156563403,-80.46794169355076,17
11/18/24 9:55,TUMBES,ZARUMILLA,PAPAYAL,Negativo,Banano,-3.587029384060971,-80.21593262164278,17
11/18/24 9:54,TUMBES,TUMBES,TUMBES,Negativo,Banano,-3.5312985929441956,-80.45944214290432,17
11/18/24 9:52,TUMBES,ZARUMILLA,PAPAYAL,Negativo,Banano,-3.5755742988982195,-80.22336110658789,17
11/18/24 9:51,TUMBES,TUMBES,PAMPAS DE HOSPITAL,Negativo,Plátano,-3.7160945619998955,-80.44828313567695,17
11/18/24 9:51,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,Negativo,Banano,-3.6591903039969034,-80.43121856888533,17
11/18/24 10:03,TUMBES,ZARUMILLA,PAPAYAL,Negativo,Banano,-3.5550736379066343,-80.22084842676658,17
11/18/24 10:04,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,Negativo,Banano,-3.653661519132836,-80.42906097694333,17
11/18/24 10:05,TUMBES,ZARUMILLA,PAPAYAL,Negativo,Banano,-3.552897287130971,-80.21463811434623,17
11/18/24 10:06,TUMBES,ZARUMILLA,PAPAYAL,Negativo,Banano,-3.572487182308335,-80.22055467380804,17
11/18/24 10:07,TUMBES,ZARUMILLA,PAPAYAL,Negativo,Banano,-3.586414179193068,-80.21585211506967,17
11/18/24 10:18,PIURA,MORROPON,CHULUCANAS,Negativo ,Banano,-5.147884468049115,-80.11652134434352,17
11/19/24 10:19,PIURA,MORROPON,CHULUCANAS,Negativo ,Banano,-5.1579889494938564,-80.12351747086275,17
11/18/24 10:21,PIURA,MORROPON,CHULUCANAS,Negativo ,Banano,-5.131383794221067,-80.10236214248893,17
11/18/24 10:17,PIURA,PIURA,TAMBO GRANDE,Negativo ,Banano,-4.919397162170726,-80.22057294091415,17
11/18/24 9:17,ICA,NAZCA,VISTA ALEGRE,Negativo,Banano,-14.968915951498856,-74.98790956172623,18
11/18/24 9:18,ICA,NAZCA,VISTA ALEGRE,Negativo,Banano,-14.971946241798962,-74.89113808037204,18
11/18/24 10:41,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,Negativo,Banano / Platano,-14.111893736374732,-75.0871515932358,19
11/18/24 10:40,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,Negativo,Banano / Platano,-14.12075769180754,-75.0787609635574,19
11/18/24 9:19,ICA,NAZCA,VISTA ALEGRE,Negativo,Banano,-14.978599352978984,-74.99334996020717,18
11/18/24 10:43,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,Negativo,Banano / Platano,-14.115032214510599,-75.08452162036706,19
11/18/24 10:40,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,Negativo,Banano / Platano,-14.152928670967995,-74.87787142892773,19
11/18/24 10:42,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,Negativo,Banano / Platano,-14.151364315532307,-74.87764987734668,19
11/18/24 10:22,PUNO,SANDIA,SAN JUAN DEL ORO,Negativo,Banano / Platano,-14.2369693526012,-75.15830651687845,19
11/18/24 9:20,ICA,NAZCA,VISTA ALEGRE,Negativo,Banano,-14.959417157039052,-74.74588950320265,18
11/18/24 10:17,PUNO,SANDIA,SAN JUAN DEL ORO,Negativo,Banano / Platano,-14.17489196058043,-75.07710226152481,19
11/18/24 10:14,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,Negativo,Banano / Platano,-14.12016842784171,-75.05091979922481,19
11/18/24 10:14,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,Negativo,Banano / Platano,-14.11962577352384,-75.05157748368217,19
